point_id,section_id,sequence_in_section,category,extra_categories,name_catalogue,name_topos,modern_location,recension,lon_ptolemy,lat_ptolemy,match_score,topos_id,revision_notes
2.04.03.04,2.04.03,4,river,boundary,"Anas (Grenzpunkt Baetica, Lusitania, Tarraconensis)",Where the river touches the border of Lusitania,Guadiana,Omega,9.0,39.0,100.0,2.4.2.3," Found by the systematic whole-catalogue self-intersection review (2026-07-30), same ""Grenzpunkt"" boundary-marker pattern as the five entries above, this time in Iberia rather than the Aegean/Black Sea: [Anas (Grenzpunkt Baetica, Lusitania, Tarraconensis) - a border marker *up the river Anas/Guadiana itself* (topostext: ""Where the river touches the border of Lusitania"", right after ""Before the river turns towards the east"") at -8.67,39.0 - over 4 degrees inland/east of either of the river's own two mouths. Left in as coastal, its edge from the eastern mouth cut straight back across the walk's own western end (Onoba/Baetis-Mündung, the same estuary as the western Anas mouth that closes this loop).]"
2.04.03.07,2.04.03,7,city,boundary,Baetica (Ostende am Baliarischen Meer),there along the border of Tarraconensis to where the Balearic sea ends,Andalusien,Omega,12.0,37.25,100.0,2.4.2.4," Found by the systematic whole-catalogue self-intersection review (2026-07-30), same ""Grenzpunkt"" boundary-marker pattern as the five entries above, this time in Iberia rather than the Aegean/Black Sea: [Baetica (Ostende am Baliarischen Meer) - the very next citation, Baetica's own *eastern* border marker where the province line meets ""the Balearic sea"" (topostext: ""there along the border of Tarraconensis to where the Balearic sea ends"") - a second inland/administrative boundary point in the same short digression as the one above, not a coastal step either.]"
2.04.03.08,2.04.03,8,river,,Anas-Quellen,The sources of the river,Guadiana-Quellen,Omega,14.0,40.0,100.0,2.4.2.5,
2.04.05.04,2.04.05,4,coast,,Onoba Ästuaria,"mouth of the river Ana on the Outer sea, the Turdetani: Onoba Estuary",Huelva,Omega,4.66666666666667,37.3333333333333,93.9,2.4.4.1,
2.04.05.05,2.04.05,5,river_mouth,,Baetis-Mündung (westliche),Eastern mouth of Baetis river,Guadalquivir-Mündung,Omega,5.08333333333333,37.1666666666667,65.4,2.4.4.2,
2.04.05.06,2.04.05,6,river_mouth,,Baetis-Mündung (östliche),Eastern mouth of Baetis river,Guadalquivir-Mündung,Omega,5.33333333333333,37.0,100.0,2.4.4.2,
2.04.05.07,2.04.05,7,river,,Baetis-Quellen,Sources of the river,Guadalquivir-Quellen,Omega,12.0,38.5,100.0,2.4.4.3,
2.04.05.08,2.04.05,8,coast,,Ästuar bei Asta,Where the Asta joins it,,Omega,6.0,36.75,100.0,2.4.4.4,
2.04.05.10,2.04.05,10,harbor,,Menestheus-Hafen,"Of the Turduli, Menesthus harbour",bei Puerto de Santa Maria,Omega,6.0,36.3333333333333,100.0,2.4.5.1,
2.04.05.11,2.04.05,11,coast,,"Hera-Tempel, Kap am Beginn der Meerenge des Herakles","which the Strait begins, with a temple of Hera",,Omega,5.75,36.0,70.3,2.4.5.2,
2.04.05.12,2.04.05,12,river_mouth,,Baelo-Mündung,Mouth of the Baelon river,Rio del Valle-Mündung,Omega,6.16666666666667,36.1666666666667,94.9,2.4.5.3,
2.04.05.13,2.04.05,13,coast,,Baelo,Baelum city,Bolonia,Omega,6.25,36.6666666666667,100.0,2.4.5.4,
2.04.06.02,2.04.06,2,city,,Mellaria,"Of the Bastuli who are called Phoenicians, Menralia",Valdevaqueros,Omega,6.5,36.5,100.0,2.4.6.1,
2.04.06.03,2.04.06,3,city,,Iulia Traducta,Transducta,Algeciras,Omega,6.66666666666667,36.3333333333333,100.0,2.4.6.2,
2.04.06.04,2.04.06,4,city,,Barbesula,Barbesola,Torre de Guadiaro,Omega,7.25,36.1666666666667,100.0,2.4.6.3,
2.04.06.05,2.04.06,5,city,,Carteia,Cartaia,El Rocadillo,Omega,7.5,36.1666666666667,84.4,2.4.6.4,
2.04.06.06,2.04.06,6,mountain,,"Calpe,Säule des Inneren Meeres",Calpe mountain and pillar of the Inner sea,Felsen v. Gibraltar,Omega,7.5,36.25,100.0,2.4.6.5,
2.04.07.02,2.04.07,2,river_mouth,,Barbesula-Mündung,"In the Iberian sea, the mouth of the river Barbesola",Guadiaro-Mündung,Omega,7.66666666666667,36.6666666666667,85.3,2.4.7.1,
2.04.07.03,2.04.07,3,coast,,Suel,Souel,Fuengirola,Omega,8.0,36.0833333333333,64.4,2.4.7.2,
2.04.07.04,2.04.07,4,river_mouth,,Salduba-Mündung,Mouth of the river Salduba,Guadalhorce-Mündung,Omega,8.5,37.0,100.0,2.4.7.3,
2.04.07.05,2.04.07,5,coast,,Malaca,Malaca,Málaga,Omega,8.83333333333333,37.5,100.0,2.4.7.4,
2.04.07.06,2.04.07,6,coast,,Maenoba,Maenoba,Torre del Mar,Omega,9.25,37.25,100.0,2.4.7.5,
2.04.07.07,2.04.07,7,coast,,Sexi,Sex,Almuñécar,Omega,9.0,37.25,66.1,2.4.7.6,
2.04.07.08,2.04.07,8,coast,,Selambina,Selambina,Salobreña,Omega,10.25,37.25,100.0,2.4.7.7,
2.04.07.09,2.04.07,9,coast,,Landspitze,Exoche,,Omega,10.8333333333333,37.0833333333333,100.0,2.4.7.8,
2.04.07.10,2.04.07,10,coast,,Abdara,Abdara,Adra,Omega,10.75,37.1666666666667,87.8,2.4.7.9,
2.04.07.11,2.04.07,11,harbor,,Portus Magnus,Portus Magnus,Golfo de Almería,Omega,11.3333333333333,37.0833333333333,100.0,2.4.7.10,
2.04.07.12,2.04.07,12,coast,,Kap des Charidemus,Promontory of Charidemos,Cabo de Gata,Omega,11.5,36.3333333333333,46.8,2.4.7.11,
2.04.08.03,2.04.08,3,coast,,Baria,"Charidemos promontory until the previously described end point, on which is Bareia city",Vera,Omega,11.75,37.1666666666667,100.0,2.4.8.1,
2.04.10.03,2.04.10,3,city,,Segida Augurina,"Menralia to Bareias city. Above this region in the interior and towards Tarraconensis, are the Turduli with the inland cities: Segida",bei Palma del Río,Omega,9.16666666666667,38.8333333333333,100.0,2.4.9.1,
2.04.10.04,2.04.10,4,city,,Iliturgi,Ilurgis,bei Mengíbar,Omega,9.5,38.6666666666667,100.0,2.4.9.2,
2.04.10.05,2.04.10,5,city,,Vogia,Vogia,,Omega,9.0,38.5,100.0,2.4.9.3,
2.04.10.06,2.04.10,6,city,,Calpurniana,Calpurniana,,Omega,9.75,38.1666666666667,87.8,2.4.9.4,
2.04.10.07,2.04.10,7,city,,Caecila,Caecila,,Omega,9.25,38.5,87.8,2.4.9.5,
2.04.10.08,2.04.10,8,city,,Biniana,Biniana,,Omega,10.0,38.25,100.0,2.4.9.6,
2.04.11.01,2.04.11,1,city,,Corduba*,Corduba (metropolis),Córdoba,Omega,9.33333333333333,38.0833333333333,100.0,2.4.9.7,
2.04.11.02,2.04.11,2,city,,Ulia,Ulia,Montemayor,Omega,9.5,38.0,100.0,2.4.9.8,
2.04.11.03,2.04.11,3,city,,Obulco,Obulcum,Porcuna,Omega,10.1666666666667,38.0,100.0,2.4.9.9,
2.04.11.04,2.04.11,4,city,,Arcilacis (Arcilalis),Arcilacis,,Omega,8.75,37.75,100.0,2.4.9.10,
2.04.11.05,2.04.11,5,city,,Detumo,Detunda,bei Posadas,Omega,8.66666666666667,37.4166666666667,64.4,2.4.9.11,
2.04.11.06,2.04.11,6,city,,Murgi,Murgis,bei Dalías,Omega,8.25,37.6666666666667,83.7,2.4.9.12,
2.04.11.07,2.04.11,7,city,,Salduba,Saldoba,,Omega,8.75,37.9166666666667,69.1,2.4.9.13,
2.04.11.08,2.04.11,8,city,,Tucci,Tucci,Martos,Omega,8.0,37.1666666666667,100.0,2.4.9.14,
2.04.11.09,2.04.11,9,city,,Sala,Salara or Sala,,Omega,7.5,37.0,100.0,2.4.9.15,
2.04.11.10,2.04.11,10,city,,Singili Barba,Balda,El Castillón,Omega,7.0,36.6666666666667,100.0,2.4.9.16,
2.04.11.11,2.04.11,11,city,,Ebora,Ebora,bei Sanlúcar de Barrameda,Omega,6.25,36.9166666666667,84.7,2.4.9.17,
2.04.11.12,2.04.11,12,city,,Onoba,Onoba,Jimena de la Frontera,Omega,6.16666666666667,36.3333333333333,100.0,2.4.9.18,
2.04.11.13,2.04.11,13,city,,Illipula Magna,Greater Illipula,,Omega,9.66666666666667,38.0833333333333,100.0,2.4.9.19,
2.04.11.14,2.04.11,14,city,,Selia,Selia,,Omega,9.66666666666667,37.75,100.0,2.4.9.20,
2.04.11.15,2.04.11,15,city,,Vescis,Vescos,,Omega,9.5,37.5,100.0,2.4.9.21,
2.04.11.16,2.04.11,16,city,,Osqua,Escoa,bei Villanueva de Concepción,Omega,9.16666666666667,37.5,100.0,2.4.9.22,
2.04.11.17,2.04.11,17,city,,Artigis,Artigis,,Omega,9.66666666666667,37.4166666666667,96.9,2.4.9.23,
2.04.11.18,2.04.11,18,city,,Calecula,Calecula,bei Pinos Puente,Omega,10.1666666666667,37.75,100.0,2.4.9.24,
2.04.11.19,2.04.11,19,city,,Lacibis,Lacibis,,Omega,10.25,37.5,100.0,2.4.9.25,
2.04.11.20,2.04.11,20,city,,Sacili,Sacilis,Alcorrucén,Omega,10.4166666666667,37.8333333333333,78.2,2.4.9.26,
2.04.11.21,2.04.11,21,city,,Lacippo,Lacippo,Alechipe,Omega,10.75,37.8333333333333,100.0,2.4.9.27,
2.04.11.22,2.04.11,22,city,,Iliberri,Illiberis,Granada,Omega,11.0,37.6666666666667,100.0,2.4.9.28,
2.04.12.03,2.04.12,3,city,,Canaca,"Further inland alongside Lusitania, the Turdetani, with these cities: Canaca",,Omega,4.33333333333333,38.0,96.9,2.4.10.1,
2.04.12.04,2.04.12,4,city,,Seria Fama Iulia,Seria,Jerez de los Caballeros,Omega,4.66666666666667,37.75,100.0,2.4.10.2,
2.04.12.05,2.04.12,5,city,,Osca,Osca,,Omega,5.0,37.25,100.0,2.4.10.3,
2.04.12.06,2.04.12,6,city,,Caeriana,Caeriana,,Omega,5.16666666666667,38.3333333333333,100.0,2.4.10.4,
2.04.12.07,2.04.12,7,city,,Urium,Urium,,Omega,5.66666666666667,38.3333333333333,100.0,2.4.10.5,
2.04.12.08,2.04.12,8,city,,Illipula,Illipula,Niebla,Omega,6.0,38.3333333333333,87.8,2.4.10.6,
2.04.12.09,2.04.12,9,city,,Segida Restituta Iulia,Lailia,,Omega,6.5,37.75,72.4,2.4.10.14,
2.04.12.10,2.04.12,10,city,,Iptuci,Ptucci,Cabeza de Hortales,Omega,5.5,37.3333333333333,100.0,2.4.10.8,
2.04.12.11,2.04.12,11,city,,Sala,Nabrissa,,Xi,5.66666666666667,37.5,100.0,2.4.10.10,
2.04.12.12,2.04.12,12,city,,Nabrissa,Nabrissa,Lebrija,Omega,5.66666666666667,37.5,100.0,2.4.10.10,
2.04.12.13,2.04.12,13,city,,Ugia (Utia),Setida,,Omega,5.5,37.75,100.0,2.4.10.7,
2.04.12.14,2.04.12,14,city,,Asta,Asta,Mesas de Asta,Omega,6.0,37.33333,100.0,2.4.10.12,
2.04.12.15,2.04.12,15,city,,Corticata,Corticata,,Omega,6.66666666666667,38.3333333333333,100.0,2.4.10.13,
2.04.12.16,2.04.12,16,city,,Laelia,Lailia,bei Albaida del Aljarafe,Omega,6.5,38.6666666666667,74.2,2.4.10.14,
2.04.13.01,2.04.13,1,city,,Italica,Italica,Santiponce,Omega,7.0,38.0,100.0,2.4.10.15,
2.04.13.02,2.04.13,2,city,,Maxilua,Maxilua,,Omega,6.33333333333333,37.3333333333333,100.0,2.4.10.16,
2.04.13.03,2.04.13,3,city,,Ugia,Ucia,bei Las Cabezas de San Juan,Omega,7.0,37.6666666666667,100.0,2.4.10.17,
2.04.13.04,2.04.13,4,city,,Carissa,Carissa,Cortijo de Carija,Omega,6.5,37.5,100.0,2.4.10.18,
2.04.13.05,2.04.13,5,city,,Calduba,Calduba,,Omega,6.66666666666667,37.25,100.0,2.4.10.19,
2.04.13.06,2.04.13,6,city,,Paesula (Pesula),Paesula,,Omega,7.0,37.1666666666667,100.0,2.4.10.20,
2.04.13.07,2.04.13,7,city,,Saguntia,Saguntia,Baños de Gigonza,Omega,6.5,37.9166666666667,69.4,2.4.10.21,
2.04.13.08,2.04.13,8,city,,Asido,Asindum,Medina Sidonia,Omega,6.5,37.3333333333333,66.7,2.4.10.22,
2.04.13.09,2.04.13,9,city,,Nertobriga,Nertobriga,bei Fregenal de la Sierra,Omega,7.0,38.8333333333333,100.0,2.4.10.23,
2.04.13.10,2.04.13,10,city,,Contributa Iulia Ugultunia,Ulia,bei Medina de los Torres,Omega,9.16666666666667,38.0,82.8,2.4.9.8,
2.04.13.11,2.04.13,11,city,,Regina,Regina,bei Casas de Reina,Omega,7.16666666666667,37.8333333333333,96.9,2.4.10.25,
2.04.13.12,2.04.13,12,city,,Cursu,Cursu,,Omega,8.0,38.6666666666667,100.0,2.4.10.26,
2.04.13.13,2.04.13,13,city,,Mirobriga,Mirobriga,Capilla,Omega,7.0,38.4166666666667,100.0,2.4.10.27,
2.04.13.14,2.04.13,14,city,,Spoletinum,Spoletinum,,Omega,7.33333333333333,38.3333333333333,100.0,2.4.10.28,
2.04.13.15,2.04.13,15,city,,Ilipa Magna,Laipa (or Illipa) greater,Alcála del Río,Omega,7.66666666666667,37.5,51.0,2.4.10.29,
2.04.14.01,2.04.14,1,city,,Hispalis*,Hispalis metropolis,Sevilla,Omega,7.25,37.8333333333333,96.9,2.4.10.30,
2.04.14.02,2.04.14,2,city,,Obulcula,Obucola,La Monclova,Omega,8.0,37.75,100.0,2.4.10.31,
2.04.14.03,2.04.14,3,city,,Calecula,Calicula,,Omega,7.66666666666667,37.75,100.0,2.4.10.32,
2.04.14.04,2.04.14,4,city,,Oleastrum,Oleastrum,,Omega,7.33333333333333,37.1666666666667,87.8,2.4.10.33,
2.04.14.05,2.04.14,5,city,,Urso,Ursone,Osuna,Omega,7.5,37.4166666666667,100.0,2.4.10.34,
2.04.14.06,2.04.14,6,city,,Baesippo,Baesippo,Barbate,Omega,7.25,37.0833333333333,100.0,2.4.10.35,
2.04.14.07,2.04.14,7,city,,Fornacis (Furnacis),Phornacis,,Omega,8.5,38.5,79.8,2.4.10.36,
2.04.14.08,2.04.14,8,city,,Arsa,Arsa,,Omega,8.66666666666667,38.5833333333333,100.0,2.4.10.37,
2.04.14.09,2.04.14,9,city,,Asyla (Asula),Asula,,Omega,8.58333333333333,38.3333333333333,96.9,2.4.10.38,
2.04.14.10,2.04.14,10,city,,Astigi,Astigis,Écija,Omega,8.25,38.3333333333333,100.0,2.4.10.39,
2.04.14.11,2.04.14,11,city,,Carmo,Carmonia,Carmona,Omega,8.16666666666667,38.0,100.0,2.4.10.40,
2.04.15.02,2.04.15,2,city,,Arucci,In Celtic Baetica: Aruci,Aroche,Omega,5.83333333333333,38.0,100.0,2.4.11.1,
2.04.15.03,2.04.15,3,city,,Arunda,Acinippo,Ronda,Omega,6.5,38.5,100.0,2.4.11.4,
2.04.15.04,2.04.15,4,city,,Curiga,Curgia,Monesterio,Omega,6.0,38.6666666666667,100.0,2.4.11.3,
2.04.15.05,2.04.15,5,city,,Acinippo,Arunda,Ronda la Vieja,Omega,6.5,38.8333333333333,100.0,2.4.11.2,
2.04.15.06,2.04.15,6,city,,Vama,Oama,Salvatierra de los Barros,Omega,6.25,38.4166666666667,100.0,2.4.11.5,
2.04.15.08,2.04.15,8,mountain,,Marianum-Gebirge (Mitte),Hispalis metropolis,Sierra Morena westlicher Teil,Omega,7.33333333333333,37.6666666666667,48.9,2.4.10.30,
2.04.15.09,2.04.15,9,mountain,,Illipula-Gebirge (Mitte),Saguntia,Sierra de Ronda,Omega,6.5,37.0833333333333,100.0,2.4.10.21,
2.04.16.03,2.04.16,3,coast,,Gades*,"the island lying alongside the coast in the Outer sea, with its city. Gadeira",Cádiz,Omega,5.16666666666667,36.1666666666667,54.4,2.4.12.3,
2.05.01.04,2.05.01,4,river_mouth,,Durius-Mündung,"LUSITANIA The southern side of Lusitania is the common boundary with the northern side of Baetica. The northern side links to Tarraconensis along the western part of the Dourius river. The mouth of the river, which flows into the Outer Sea",Duoro-Mündung,Omega,5.33333333333333,41.8333333333333,100.0,2.5.1.1," Found indirectly, by fixing the Durius Grenzpunkt (_RIVER_POINT_OVERRIDES, 2026-07-30): removing that inland point from the coastline exposed a second, previously-hidden bug in the same book.map - the exact Acheloos-/Borysthenes-Mündung shape above, just not visible before because the wrong two-hop path (via the now-removed Grenzpunkt) happened not to cross anything, by coincidence, while the shorter direct edge does. Durius-Mündung (topostext: ""The southern side of Lusitania is the common boundary with...Baetica. The northern side links to Tarraconensis along the western part of the Dourius river...The mouth of the river, which flows into the Outer Sea"") is Lusitania's own *northern* boundary marker, stated first as an orientation point - the walk proper starts at Balsa (the *southern*, Baetica-border end) and runs the whole Algarve-then-west-coast loop back up to Vacua-Mündung, a few hundredths of a degree from Durius- Mündung's own coordinate, closing the loop on its own without this edge. Left in, the direct Durius-Mündung -> Balsa edge (skipping straight from Porto to the Algarve) cut across the walk's own real west-coast return leg three times."
2.05.01.06,2.05.01,6,river,boundary,"Durius (Grenzpunkt Lusitania, Tarraconensis)",The part of the river where Lusitania begins,Douro,Omega,9.16666666666667,41.3333333333333,100.0,2.5.1.2,"Found by the user auditing the GeoPackage export directly in QGIS (2026-07-30) - the same shape, a different river: ""Durius (Grenzpunkt Lusitania, Tarraconensis)"" (Modern_location ""Douro"", topostext: ""The part of the river where Lusitania begins"") is a boundary marker up the Durius/Douro, not a point on the coast - prompted a full sweep of every ""Grenzpunkt""/""Endpunkt"" name still categorized `coast` (see `_NONCOASTAL_POINT_OVERRIDES` below for the rest of that sweep)."
2.05.01.07,2.05.01,7,river,,Durius-Quellen,Tucris,Douro-Quellen,Omega,12.6666666666667,41.6666666666667,54.4,2.6.51.25,
2.05.03.04,2.05.03,4,coast,,Balsa,"mouth of the Anariver, the cities of the Turdetani: Balsa",Tavira,Omega,3.66666666666667,37.75,100.0,2.5.2.1,
2.05.03.05,2.05.03,5,coast,,Ossonoba,Ossonoba,Faro,Omega,3.0,37.8333333333333,100.0,2.5.2.2,
2.05.03.06,2.05.03,6,coast,,Heiliges Kap,Sacred Promontory,Cabo de San Vicente,Omega,2.5,38.25,100.0,2.5.2.3,
2.05.03.07,2.05.03,7,river_mouth,,Callipus-Mündung (Calopus-Mündung),Callipodos river mouth,Sado-Mündung,Omega,5.0,39.0,100.0,2.5.2.4,
2.05.03.08,2.05.03,8,coast,,Salacia,Salaceia,Alcácer do Sal,Omega,5.08333333333333,39.4166666666667,100.0,2.5.2.5,
2.05.03.09,2.05.03,9,coast,,Caetobriga,Caitobrix,Setúbal,Omega,4.41666666666667,39.5,72.9,2.5.2.6,
2.05.04.02,2.05.04,2,coast,,Kap Barbarium,Of the Lusitani: Barbarium Promontory,Cabo Espichel,Omega,4.25,39.75,81.7,2.5.3.1,
2.05.04.03,2.05.04,3,coast,,Olisipo,Oliosipum,Lissabon,Omega,5.16666666666667,40.25,100.0,2.5.3.2,
2.05.04.04,2.05.04,4,river_mouth,,Tagus-Mündung,Tagus river mouth,Tejo-Mündung,Omega,5.5,40.1666666666667,100.0,2.5.3.3,
2.05.04.05,2.05.04,5,river,boundary,"Tagus (Grenzpunkt Lusitania, Tarraconensis)",,Tejo,Omega,9.0,40.1666666666667,36.7,2.5.7.10,"Same shape again, surfaced by the seventeenth-round batch coastal fix (2.05.04 newly force-coastal): ""Tagus (Grenzpunkt Lusitania, Tarraconensis)"" (Modern_location ""Tejo"") is a boundary marker up the Tagus/Tejo itself, sitting well inland (-8.67 vs. the real Tagus mouth at -12.17) - not a coastal point, just caught by its section becoming coastal like Anas/Durius were."
2.05.04.06,2.05.04,6,river,,Tagus-Quellen,Sources of the river,Tejo-Quellen,Omega,11.6666666666667,40.75,100.0,2.5.3.5,
2.05.04.07,2.05.04,7,mountain,,Berg der Selene,Mountain of the Moon summit,Cabo de Roca,Omega,5.0,40.6666666666667,100.0,2.5.3.6,
2.05.04.08,2.05.04,8,river_mouth,,Munda-Mündung,Monda river mouth,Mondego-Mündung,Omega,5.16666666666667,40.8333333333333,100.0,2.5.3.7,
2.05.04.09,2.05.04,9,river_mouth,,Vacua-Mündung,Vacus river mouth,Vouga-Mündung,Omega,5.16666666666667,41.3333333333333,100.0,2.5.3.8,
2.05.04.10,2.05.04,10,river_mouth,,Durius-Mündung,"LUSITANIA The southern side of Lusitania is the common boundary with the northern side of Baetica. The northern side links to Tarraconensis along the western part of the Dourius river. The mouth of the river, which flows into the Outer Sea",Duoro-Mündung,Omega,5.33333333333333,41.8333333333333,100.0,2.5.1.1," Found indirectly, by fixing the Durius Grenzpunkt (_RIVER_POINT_OVERRIDES, 2026-07-30): removing that inland point from the coastline exposed a second, previously-hidden bug in the same book.map - the exact Acheloos-/Borysthenes-Mündung shape above, just not visible before because the wrong two-hop path (via the now-removed Grenzpunkt) happened not to cross anything, by coincidence, while the shorter direct edge does. Durius-Mündung (topostext: ""The southern side of Lusitania is the common boundary with...Baetica. The northern side links to Tarraconensis along the western part of the Dourius river...The mouth of the river, which flows into the Outer Sea"") is Lusitania's own *northern* boundary marker, stated first as an orientation point - the walk proper starts at Balsa (the *southern*, Baetica-border end) and runs the whole Algarve-then-west-coast loop back up to Vacua-Mündung, a few hundredths of a degree from Durius- Mündung's own coordinate, closing the loop on its own without this edge. Left in, the direct Durius-Mündung -> Balsa edge (skipping straight from Porto to the Algarve) cut across the walk's own real west-coast return leg three times. [Durius-Mündung - a bit-identical re-citation of 2.05.01.04 (same coordinate, same topostext text), sitting right after Vacua-Mündung where the section-04 walk was force-made coastal by the seventeenth-round batch fix - closes the same loop a second time, at the same node, the same ""would just re-close the loop again"" reasoning as Kallipolis above]"
2.05.05.04,2.05.05,4,city,,Pax Iulia,The Turdetani occupy the area around the Sacred Promontory. They have the following inland cities in Lusitania: Pax Julia,Beja,Omega,5.33333333333333,39.0,100.0,2.5.4.1,
2.05.05.05,2.05.05,5,city,,Iulia Myrtilis,Julia Myrtilis,Mértola,Omega,5.25,38.75,100.0,2.5.4.2,
2.05.06.03,2.05.06,3,city,,Lancobriga (Laccobriga),Those Celtic people further inland have the following cities in Lusitania: Laccobriga,,Omega,5.75,40.25,100.0,2.5.5.1,
2.05.06.04,2.05.06,4,city,,Caepiana,Caepiana,,Omega,5.33333333333333,40.0,100.0,2.5.5.2,
2.05.06.05,2.05.06,5,city,,Braetolaeum (Braetoleum),Braetolaeum,,Omega,6.0,40.0,100.0,2.5.5.3,
2.05.06.06,2.05.06,6,city,,Mirobriga,Mirobriga,Santiago do Cacém,Omega,5.33333333333333,39.75,100.0,2.5.5.4,
2.05.06.07,2.05.06,7,city,,Arcobriga,Arcobriga,,Omega,5.66666666666667,39.0,100.0,2.5.5.5,
2.05.06.08,2.05.06,8,city,,Meribriga (Merebriga),Meribriga,,Omega,6.16666666666667,39.6666666666667,87.8,2.5.5.6,
2.05.06.09,2.05.06,9,city,,Catraleucus,Catraleucos,,Omega,5.66666666666667,39.3333333333333,100.0,2.5.5.7,
2.05.06.10,2.05.06,10,city,,Weisse Türme,White Towers (Pyrgoi Leukoi),,Omega,6.16666666666667,39.3333333333333,100.0,2.5.5.8,
2.05.06.11,2.05.06,11,city,,Arandis,Arandis,,Omega,6.16666666666667,39.0833333333333,100.0,2.5.5.9,
2.05.07.02,2.05.07,2,city,,Lauare,"Above these the Lusitani, with these inland cities: Lauara",,Omega,5.5,41.0833333333333,55.8,2.5.6.1,
2.05.07.03,2.05.07,3,city,,Aritium,Aritium,bei Abrantes,Omega,5.66666666666667,41.5,100.0,2.5.6.2,
2.05.07.04,2.05.07,4,city,,Selium,Selium,,Omega,6.0,41.3333333333333,100.0,2.5.6.3,
2.05.07.05,2.05.07,5,city,,Elbocoris,Elbocoris,,Omega,6.5,41.25,100.0,2.5.6.4,
2.05.07.06,2.05.07,6,city,,Araducta (Araducca),Araducta,,Omega,6.66666666666667,41.5,100.0,2.5.6.5,
2.05.07.07,2.05.07,7,city,,Verurium (Vervium),Verurium,,Omega,7.25,41.0833333333333,100.0,2.5.6.6,
2.05.07.08,2.05.07,8,city,,Velladis,Velladis,,Xi,6.66666666666667,41.0833333333333,100.0,2.5.6.7,
2.05.07.09,2.05.07,9,city,,Aeminium,Aeminium,Coimbra,Omega,7.33333333333333,41.5,100.0,2.5.6.8,
2.05.07.10,2.05.07,10,city,,Chretina,Chretina,,Omega,5.5,40.6666666666667,100.0,2.5.6.9,
2.05.07.11,2.05.07,11,city,,Arabriga,Arabriga,,Omega,5.66666666666667,40.5,100.0,2.5.6.10,
2.05.07.12,2.05.07,12,city,,Scalabis,Scalabis Colonia,Santarém,Omega,6.0,41.0,100.0,2.5.6.11,
2.05.07.13,2.05.07,13,city,,Tacubis,Tacubis,,Omega,6.33333333333333,40.75,100.0,2.5.6.12,
2.05.07.14,2.05.07,14,city,,Concordia,Concordia,,Omega,6.66666666666667,40.5,100.0,2.5.6.13,
2.05.07.15,2.05.07,15,city,,Talabriga,Talabriga,,Omega,7.5,40.75,100.0,2.5.6.14,
2.05.07.16,2.05.07,16,city,,Rusticana,Rusticana,bei Galisteo,Omega,7.16666666666667,40.5,100.0,2.5.6.15,
2.05.08.01,2.05.08,1,city,,Mendeculia (Mendeculeia),Mendeculeia or Mendiculnia,,Omega,6.83333333333333,40.25,100.0,2.5.6.16,
2.05.08.02,2.05.08,2,city,,Caurium,Caurium,Coria,Omega,6.66666666666667,40.0,100.0,2.5.6.17,
