ref_id,name,category,book,tabula,modern_location,recension,lon_ptolemy,lat_ptolemy,naming_observation,feature_id,sequence_in_feature,feature_closes_loop,river_feature_id,river_sequence_in_feature,island_feature_id,island_sequence_in_feature,island_feature_closes_loop,mountain_feature_id,mountain_sequence_in_feature
7.02.06.07,Zabai*,city,Asia,AS11,,Omega,168.333333333333,4.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.07.02,Grosses Kap am Anfang des Golfes,coast,Asia,AS11,,Omega,169.0,4.25,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_050_AS11,2,,,,,,,,
7.02.07.03,Thagora,coast,Asia,AS11,,Omega,168.0,6.0,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,3,,,,,,,,
7.02.07.04,Balonga,coast,Asia,AS11,,Omega,167.5,7.0,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,4,,,,,,,,
7.02.07.05,Throana,coast,Asia,AS11,,Omega,167.0,8.5,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,5,,,,,,,,
7.02.07.06,Daonas-Mündung,river_mouth,Asia,AS11,,Omega,167.0,10.0,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_050_AS11,6,,,,,,,,
7.02.07.07,Kortatha (Kordathra),coast,Asia,AS11,,Omega,167.0,12.5,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,7,,,,,,,,
7.02.07.08,Sinda,coast,Asia,AS11,,Omega,167.25,13.6666666666667,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,8,,,,,,,,
7.02.07.09,Pagrasa,coast,Asia,AS11,,Omega,167.0,14.5,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,9,,,,,,,,
7.02.07.10,Dorias-Mündung,river_mouth,Asia,AS11,,Omega,168.0,15.5,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_050_AS11,10,,,,,,,,
7.02.07.11,Aganagara (Aganagora),coast,Asia,AS11,,Omega,169.0,16.6666666666667,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,11,,,,,,,,
7.02.07.12,Seros-Mündung,river_mouth,Asia,AS11,,Omega,171.5,17.3333333333333,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_050_AS11,12,,,,,,,,
7.02.07.13,"Grenzpunkt (Indien jenseits des Ganges, Land der Sinen)",coast,Asia,AS11,,Omega,173.0,17.3333333333333,no specific keyword match; section header names a sea/ocean/gulf,coastline_050_AS11,13,,,,,,,,
7.02.08.01,Bepyrron- (Bepyron)-Gebirge (NW-Ende),mountain,Asia,AS11,Östlicher Himalaja,Omega,148.0,34.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
7.02.08.02,Bepyrron- (Bepyron)-Gebrige (SO-Ende),city,Asia,AS11,Östlicher Himalaja,Omega,154.0,26.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.08.03,Maiandros-Gebirge (NW-Ende),mountain,Asia,AS11,Arakan Yoma,Omega,152.0,24.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_056_Maiandros-Gebirge,0
7.02.08.04,Maiandros-Gebirge (SO-Ende),mountain,Asia,AS11,Arakan Yoma,Omega,160.0,16.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_056_Maiandros-Gebirge,1
7.02.08.05,Damasa-Gebirge (S-Ende),mountain,Asia,AS11,,Omega,162.0,23.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_057_Damasa-Gebirge,0
7.02.08.06,Damasa-Gebirge (N-Ende),mountain,Asia,AS11,,Omega,166.0,33.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_057_Damasa-Gebirge,1
7.02.08.07,Semanthinon-Gebirge (W-Ende),mountain,Asia,AS11,,Omega,170.0,33.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_058_Semanthinon-Gebirge,0
7.02.08.08,Semanthinon-Gebirge (O-Ende),mountain,Asia,AS11,,Omega,180.0,26.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_058_Semanthinon-Gebirge,1
7.02.09.02,Namenloser Fluss (nördl.) zum Ganges (Quellen im Bepyrron-Gebirge),river,Asia,AS11,,Omega,148.0,33.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.02.09.03,Namenloser Fluss (nördl.) zum Ganges (Einmündung vom  Bepyrron-Gebirge),river,Asia,AS11,,Omega,140.25,30.3333333333333,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.02.09.04,Namenloser Fluss (südl.) zum Ganges (Quellen im Bepyrron-Gebirge),river,Asia,AS11,,Omega,152.0,27.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.02.09.05,Namenloser Fluss (südl.) zum Ganges (Einmündung vom Bepyrron-Gebirge),river,Asia,AS11,,Omega,144.0,27.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.02.10.06,Seros (westliche Quelle im Semanthinon-Gebirge),river,Asia,AS11,,Omega,170.5,32.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_107_Seros,0,,,,,
7.02.10.07,Seros (östliche  Quelle im Semanthinon-Gebirge),river,Asia,AS11,,Omega,173.5,30.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_107_Seros,1,,,,,
7.02.10.08,Seros (Zusammenfluss der Quellflüsse),river,Asia,AS11,,Omega,171.0,27.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_107_Seros,2,,,,,
7.02.11.05,Dorias-Quellen,river,Asia,AS11,,Omega,164.5,28.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.02.11.06,Daonas-Quelle im Damasa-Gebirge,river,Asia,AS11,,Omega,162.0,23.5,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_106_Daonas,0,,,,,
7.02.11.07,Daonas-Quelle im Bepyrron-Gebirge,river,Asia,AS11,,Omega,153.5,27.5,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_106_Daonas,1,,,,,
7.02.11.08,Daonas (Zusammenfluss der Quellflüsse),river,Asia,AS11,,Omega,160.333333333333,19.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.02.11.09,Sobanos-Quelle,river,Asia,AS11,,Omega,162.5,13.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_105_Sobanos,1,,,,,
7.02.12.04,Namenloser Fluss (Aufteilung in den Attabas),river,Asia,AS11,,Omega,161.5,3.0,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,,,,,,,
7.02.12.05,Namenloser Fluss (Aufteilung in den Chrysoanas),river,Asia,AS11,,Omega,161.0,1.33333333333333,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,,,,,,,
7.02.13.04,Sapolos,city,Asia,AS11,,Omega,139.333333333333,35.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.13.05,Storna,city,Asia,AS11,,Omega,138.666666666667,34.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.13.06,Heorta,city,Asia,AS11,,Omega,138.5,34.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.13.07,Rhappha,city,Asia,AS11,,Omega,137.666666666667,33.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.14.04,Boraita,city,Asia,AS11,,Omega,142.333333333333,29.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.14.05,Korygaza,city,Asia,AS11,,Omega,143.5,27.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.14.06,Kondota,city,Asia,AS11,,Omega,145.0,26.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.14.07,Kelydna,city,Asia,AS11,,Omega,146.5,25.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.14.08,Aganagora,city,Asia,AS11,,Omega,146.5,22.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.14.09,Talarga (Salariga),city,Asia,AS11,,Omega,146.666666666667,21.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.02,Selampura,city,Asia,AS11,,Omega,148.5,33.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.03,Kanogiza,city,Asia,AS11,,Omega,143.0,32.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.04,Kassida,city,Asia,AS11,,Omega,146.0,31.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.05,Eldana,city,Asia,AS11,,Omega,152.0,31.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.06,Asanamara,city,Asia,AS11,,Omega,155.0,31.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.07,Archinara,city,Asia,AS11,,Omega,163.0,31.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.08,Urathenai,city,Asia,AS11,,Omega,170.0,31.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.09,Suanagura (Suannagura),city,Asia,AS11,,Omega,145.5,29.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.10,Sagoda (Sagonda),city,Asia,AS11,,Omega,155.333333333333,29.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.11,Anthina,city,Asia,AS11,,Omega,162.0,29.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.22.12,Salatha,city,Asia,AS11,,Omega,165.666666666667,28.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.01,Rhandamarkotta* (Rhandamarta*),city,Asia,AS11,,Omega,172.0,28.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.03,Athenaguron,city,Asia,AS11,,Omega,146.333333333333,27.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.04,Maniaina,city,Asia,AS11,,Omega,147.25,24.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.05,Tosalei* (Tosale*),city,Asia,AS11,Dhauli,Omega,150.0,23.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.06,Alosanga,city,Asia,AS11,,Omega,152.0,24.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.07,Adeisaga,city,Asia,AS11,,Omega,159.5,23.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.08,Kimara,city,Asia,AS11,,Omega,170.0,23.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.09,Parisara,city,Asia,AS11,,Omega,149.0,22.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.10,Tugma*,city,Asia,AS11,,Omega,152.5,22.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.11,Arisabion (Aresabion),city,Asia,AS11,,Omega,158.5,22.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.12,Posinara (Posindara),city,Asia,AS11,,Omega,162.25,21.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.13,Pandama (Pandasa),city,Asia,AS11,,Omega,165.0,21.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.14,Sipiberis (Sittiberis),city,Asia,AS11,,Omega,170.0,21.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.23.15,Triglyphon* bzw. Trilingon*,city,Asia,AS11,,Omega,154.0,18.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.01,Lariagara,city,Asia,AS11,,Omega,162.5,18.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.02,Rhingiberi,city,Asia,AS11,,Omega,166.0,18.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.03,Agimoitha,city,Asia,AS11,,Omega,170.666666666667,18.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.04,Tomara (Tamara),city,Asia,AS11,,Omega,172.0,18.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.05,Daona,city,Asia,AS11,,Omega,165.0,15.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.06,Marëura*,city,Asia,AS11,,Omega,158.0,12.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.07,Lasyppa,city,Asia,AS11,,Omega,161.0,12.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.24.08,Bareuaora (Bareuathra),city,Asia,AS11,,Omega,164.0,12.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.25.02,Balonka (Kalonka),city,Asia,AS11,,Omega,162.0,4.66666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.25.03,Kokkonagara (Konkonagara),city,Asia,AS11,,Omega,160.0,2.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.25.04,Tharra,city,Asia,AS11,,Omega,162.0,1.66666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.25.05,Palanda,city,Asia,AS11,,Omega,161.0,-1.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.26.02,Bazakata,city,Asia,AS11,,Omega,149.5,9.66666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.26.03,Chaline (Saline),city,Asia,AS11,,Omega,147.0,9.33333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.27.02,Sindai (3),island,Asia,AS11,,Omega,152.333333333333,-8.66666666666667,name ends in '(N)' - a count-labelled island group,,,,,,,,,,
7.02.27.03,Insel des Agathos Daimon,island,Asia,AS11,,Omega,145.0,4.25,matches 'Insel'/'Inseln' (island),,,,,,,,,,
7.02.28.01,Barusai (5),island,Asia,AS11,,Omega,152.666666666667,-5.33333333333333,name ends in '(N)' - a count-labelled island group,,,,,,,,,,
7.02.28.03,Sabadibai (3),island,Asia,AS11,,Omega,160.0,-8.5,name ends in '(N)' - a count-labelled island group,,,,,,,,,,
7.02.29.04,"Argyre* (Argyrois*), Iabadiu (W-Ende)",city,Asia,AS11,,Omega,167.0,-8.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.29.05,"Iabadiu, SO-Ende",city,Asia,AS11,,Omega,169.0,-8.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.02.30.01,Satyrn-Inseln (3),island,Asia,AS11,,Omega,171.0,-2.5,matches 'Insel'/'Inseln' (island),,,,,,,,,,
7.02.31.01,Maniolai (10) (Manionai (10)),city,Asia,AS11,,Omega,142.0,-2.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.03.02.03,Aspitharas-Mündung (Aspithras-Mündung),river_mouth,Asia,AS11,,Omega,175.0,16.0,"matches 'Mündung' (river mouth) - coastal, colored separately",,,,,,,,,,
7.03.02.04,"Aspitharas-Quellen im Semanthinon-
Gebirge",river,Asia,AS11,,Omega,180.0,26.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.03.02.06,Bramma,city,Asia,AS11,,Omega,176.666666666667,12.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.03.02.07,Gebirge,mountain,Asia,AS11,,Omega,177.0,10.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
7.03.02.08,Ambastes-Quellen,river,Asia,AS11,,Omega,179.0,15.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
7.03.02.09,Rhabana,city,Asia,AS11,,Omega,177.0,8.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.03.02.10,Sinos-Mündung,river_mouth,Asia,AS11,,Omega,176.333333333333,6.5,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_051_AS11,0,,,,,,,,
7.03.02.11,Südliches Kap,coast,Asia,AS11,,Omega,175.0,4.0,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_051_AS11,1,,,,,,,,
7.03.02.12,Winkel des Tierreichen Golfes,coast,Asia,AS11,,Omega,176.0,2.0,matches gulf/bay pattern (Golf/Bucht/Meerbusen),coastline_051_AS11,2,,,,,,,,
7.03.02.13,Kap der Satyrn,coast,Asia,AS11,,Omega,175.0,0.0,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_051_AS11,3,,,,,,,,
7.03.03.03,Kutiaris-Mündung (Kattiaris-Mündung),river_mouth,Asia,AS11,,Omega,177.0,-7.0,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_052_AS11,0,,river_108_Kutiaris,0,,,,,
7.03.03.04,Kutiaris-Quellen,river,Asia,AS11,,Omega,180.0,-2.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,river_108_Kutiaris,1,,,,,
7.03.03.05,Kutiaris (Aufteilung zum Fluss Sinos),river,Asia,AS11,,Omega,179.0,0.0,"matches river-course pattern (Mitte/Biegung/Abzweigung/Aufteilung/Oberlauf/Unterlauf), not a gulf bend",,,,river_108_Kutiaris,2,,,,,
7.03.03.07,Kattigara*,coast,Asia,AS11,bei Hanoi,Omega,177.0,-8.5,no specific keyword match; section header names a sea/ocean/gulf,coastline_052_AS11,1,,,,,,,,
7.03.05.02,Akathra (Akadra),city,Asia,AS11,,Omega,178.333333333333,21.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.03.05.03,Aspithra*,city,Asia,AS11,,Omega,175.5,16.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.03.05.04,Kokkoranagara (Kokkosanagora),city,Asia,AS11,,Omega,179.0,-2.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.03.05.05,Sarata (Sagara),city,Asia,AS11,,Omega,180.0,4.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.03.06.01,Sinai* (Thinai*),coast,Asia,AS11,,Omega,180.0,13.0,no specific keyword match; section header names a sea/ocean/gulf,,,,,,,,,,
7.04.02.01,Nördliches Kap,coast,Asia,AS12,Point Pedro,Omega,126.0,12.5,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_053_AS12,7,,,,,,,,
7.04.03.01,Nördliches Kap,coast,Asia,AS12,Point Pedro,Omega,126.0,12.5,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,,,,,,,,,,
7.04.03.02,Kap Galiba,coast,Asia,AS12,,Omega,124.0,11.3333333333333,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_053_AS12,8,,,,,,,,
7.04.03.03,Margana,city,Asia,AS12,,Omega,123.5,10.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.04.03.04,Iogana,city,Asia,AS12,,Omega,123.333333333333,8.83333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
7.04.03.05,Kap Anarismundu (Kap Andrisimundu),coast,Asia,AS12,,Omega,122.0,7.75,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_053_AS12,9,,,,,,,,
7.04.03.06,Soanas-Mündung,river_mouth,Asia,AS12,,Omega,122.333333333333,6.25,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_053_AS12,10,,river_060_Soanas,0,,,,,
