book,map,section,position,name_phrase,lon_dms,lat_dms,lon_decimal,lat_decimal,catalogue_matched,catalogue_ref_id,catalogue_name,catalogue_match_score
6,2,14,4,Gouriamna,91°00',37°20',91.0,37.3333,yes,6.02.14.04,Guriauna,100.0
6,2,14,5,Trauaxa,93°00',37°40',93.0,37.6667,yes,6.02.14.06,Trauaxa,100.0
6,2,14,6,Choana,92°00',37°15',92.0,37.25,yes,6.02.14.05,Choana,100.0
6,2,15,1,Auradis,93°40',37°15',93.6667,37.25,yes,6.02.15.01,Auradis,100.0
6,2,15,2,Tibrakana,93°20',36°00',93.3333,36.0,yes,6.02.17.03,Abakaina,74.5
6,2,15,3,Thebarga,84°15',36°40',84.25,36.6667,yes,6.02.15.03,Betharga (Bitharga),85.7
6,2,15,4,Karine,85°10',36°20',85.1667,36.3333,yes,6.02.15.04,Karine,100.0
6,2,15,5,Kaberasa,86°00',36°30',86.0,36.5,yes,6.02.15.05,Kaberasa (Kabirasa),100.0
6,2,15,6,Parachana,87°40',36°00',87.6667,36.0,yes,6.02.15.06,Parachana (Gothakania),100.0
6,2,16,1,Arsakia,88°00',36°30',88.0,36.5,yes,6.02.16.01,Arsakia*,100.0
6,2,16,2,Gauna,83°45',36°30',83.75,36.5,yes,6.01.06.06,Kinna,45.5
6,2,16,3,Herakleia,89°00',36°40',89.0,36.6667,yes,6.02.16.03,Herakleia,100.0
6,2,16,4,Zania,90°10',36°50',90.1667,36.8333,yes,6.02.16.04,Zania,96.9
6,2,16,5,Arouzis,91°00',36°20',91.0,36.3333,yes,6.02.16.05,Aruzis,100.0
6,2,16,6,Zarama,92°20',36°30',92.3333,36.5,yes,6.02.16.06,Zarama,100.0
6,2,17,1,Tautike,93°20',36°15',93.3333,36.25,yes,6.02.17.01,Tautike,100.0
6,2,17,2,Europos,93°40',36°40',93.6667,36.6667,yes,6.02.17.02,Europos*,100.0
6,2,17,3,Abakaina,93°00',36°00',93.0,36.0,yes,6.02.17.03,Abakaina,100.0
6,2,17,4,Kigbena,87°00',35°30',87.0,35.5,yes,6.02.17.04,Kigbina (Kisbina),90.5
6,2,17,5,Dottha,88°00',35°25',88.0,35.4167,yes,6.02.17.05,Doththa (Datha),100.0
6,2,17,6,Gerepa,89°40',35°20',89.6667,35.3333,yes,6.02.17.06,Gerepa,100.0
6,2,18,1,Rapsa,90°10',35°40',90.1667,35.6667,yes,6.02.18.01,Rhapsa,100.0
6,2,18,2,Andriaka,91°00',35°10',91.0,35.1667,yes,6.02.18.02,Andriaka,100.0
6,2,18,3,Klouaka,92°40',35°10',92.6667,35.1667,yes,6.02.18.03,Kluaka,100.0
6,2,18,4,Argarausdaka,93°20',35°20',93.3333,35.3333,yes,6.02.18.04,Argarausdaka,100.0
6,2,18,5,Kanatha,93°30',35°45',93.5,35.75,yes,6.02.18.05,Kanatha,100.0
6,2,18,6,Aradriphe,93°20',34°45',93.3333,34.75,yes,6.02.18.06,Aradriphe (Hydariphe),100.0
6,3,1,1,"Tigris to the sea; on the east by Persis along the line linking the limit point of Assyrians and Media to the mouth of the Oroatis river in the Persian Gulf. in the confines of Assyrians and Media to the mouth of the Orontes river emptying into the Persian Gulf, at",86°30',30°30',86.5,30.5,yes,6.03.01.10,Oroatis-Mündung,100.0
6,3,2,1,this coast is described as follows: the western mouth of the Tigris river is in the description of Babylonia at,79°30',30°15',79.5,30.25,yes,6.03.02.01,Tigris-Mündung (westliche),100.0
6,3,2,2,The eastern mouth of the Tigris river at,80°30',31°00',80.5,31.0,yes,6.03.02.03,Tigris-Mündung (östliche),100.0
6,3,2,3,Charax Pasinou,80°00',31°00',80.0,31.0,no,6.03.02.04,Charax des Pasines,38.6
6,3,2,4,mouth of the Mosaios river,82°00',30°40',82.0,30.6667,yes,6.03.02.05,Mosaios (Moseos)-Mündung,100.0
6,3,2,5,river sources,82°30',33°00',82.5,33.0,yes,6.03.02.06,Mosaios-Quellen,100.0
6,3,2,6,Pelodes Gulf,83°00',31°00',83.0,31.0,yes,6.03.02.07,Schlammbucht,100.0
6,3,2,7,mouth of the Eulaios river,84°30',30°40',84.5,30.6667,yes,6.03.02.08,Eulaios-Mündung,100.0
6,3,2,8,The sources of the river which are in Susiane,83°00',35°00',83.0,35.0,yes,6.03.02.09,Eulaios-Quellen (westliche),100.0
6,3,2,9,The sources of the river in Media,86°00',38°00',86.0,38.0,yes,6.03.02.11,Eulaios-Quellen (östliche),100.0
6,3,2,10,Tenagos Ammodes (sandy),84°30',30°30',84.5,30.5,yes,6.03.02.13,Sandige Lagune,100.0
6,3,2,11,mouth of the Oroatis river,86°30',30°30',86.5,30.5,yes,6.03.01.10,Oroatis-Mündung,100.0
6,3,2,12,river sources,88°30',34°40',88.5,34.6667,yes,6.03.02.15,Oroatis-Quellen,100.0
6,3,4,1,"The cities and komai in Sousiane, by the Tigris river between the Altars of Heraklesat",80°00',34°05',80.0,34.0833,yes,6.03.04.03,Altäre des Herakles,100.0
6,3,4,2,Agra,80°30',33°45',80.5,33.75,yes,6.03.04.04,Agra (Atra),100.0
6,3,4,3,Arakka,80°10',32°40',80.1667,32.6667,yes,6.03.04.05,Arakka,100.0
6,3,4,4,Asia,80°10',31°40',80.1667,31.6667,yes,6.03.04.06,Asia,100.0
6,3,5,1,The cities in the interior are: Palinza,83°45',35°30',83.75,35.5,yes,6.03.05.01,Palinza,100.0
6,3,5,2,Sakrone,82°45',35°00',82.75,35.0,yes,6.03.05.02,Sakrone,100.0
6,3,5,3,Bergan,84°15',34°45',84.25,34.75,yes,6.03.05.03,Bergan (Berga),100.0
6,3,5,4,Sousa,84°00',34°15',84.0,34.25,yes,6.03.05.04,Susa*,100.0
6,3,5,5,Saura,85°00',34°00',85.0,34.0,yes,6.03.05.05,Saura,54.2
6,3,5,6,Dera,81°30',33°40',81.5,33.6667,yes,6.03.05.06,Dera,100.0
6,3,5,7,Agarra,83°40',33°20',83.6667,33.3333,yes,6.03.05.07,Agarra,100.0
6,3,5,8,Abinna,85°10',33°10',85.1667,33.1667,yes,6.03.05.08,Abina,100.0
6,3,5,9,Tareiana,82°00',32°30',82.0,32.5,yes,6.03.05.09,Tarsiana*,100.0
6,3,5,10,Sele,84°00',32°30',84.0,32.5,yes,6.03.05.10,Sele,100.0
6,3,5,11,Graan,82°00',31°30',82.0,31.5,yes,6.03.05.11,Graan,100.0
6,3,5,12,Anouchtha,83°30',31°40',83.5,31.6667,yes,6.03.05.12,Anuchtha,100.0
6,3,5,13,Ourzan,84°40',31°40',84.6667,31.6667,yes,6.03.05.13,Urzan,100.0
6,3,5,14,Island adjacent to Susiane: Taxiana,84°00',29°20',84.0,29.3333,yes,6.03.06.02,Taxiana,96.9
6,4,1,1,limit point by the extended southern line toward Media and Parthia as far as the mouth of the Bagradasriver in the Persian Gulf at,94°00',29°15',94.0,29.25,yes,6.04.01.08,Bagradas-Mündung,100.0
6,4,2,1,mouth of the Oroatis river Taoke promontory,87°30',30°10',87.5,30.1667,yes,6.04.02.02,Kap Taoke,100.0
6,4,2,2,mouth of the Rogomanis river,88°30',30°00',88.5,30.0,yes,6.04.02.03,Rhogomanis-Mündung,100.0
6,4,2,3,river sources,92°00',35°00',92.0,35.0,yes,6.04.02.04,Rhogomanis-Quellen,100.0
6,4,2,4,Chersonesos promontory,89°40',29°30',89.6667,29.5,yes,6.04.02.05,Kap Chersonesos,100.0
6,4,2,5,Ionaka city,90°00',29°45',90.0,29.75,yes,6.04.02.06,Ionaka,100.0
6,4,2,6,mouth of the Brisoana river,92°00',29°40',92.0,29.6667,yes,6.04.02.07,Brisoanas-Mündung,100.0
6,4,2,7,river sources,93°00',34°30',93.0,34.5,yes,6.04.02.08,Brisoanas-Quellen,100.0
6,4,2,8,Ausinza,93°00',29°20',93.0,29.3333,yes,6.04.02.09,Ausinza,100.0
6,4,2,9,mouth of the Bagradas river,94°00',29°15',94.0,29.25,yes,6.04.01.08,Bagradas-Mündung,100.0
6,4,2,10,river sources,94°00',35°15',94.0,35.25,yes,6.04.02.11,Bagradas-Quellen,100.0
6,4,4,1,The cities and komai in the interior of Persia: Ozoa,85°45',35°20',85.75,35.3333,yes,6.04.04.02,Ozoa,100.0
6,4,4,2,Tanagra,86°00',34°30',86.0,34.5,yes,6.04.04.03,Tanagra (Taddama),100.0
6,4,4,3,Marrasion,92°30',34°30',92.5,34.5,yes,6.04.04.04,Marrasion* (Marasion*),100.0
6,4,4,4,Aspadana,86°00',33°50',86.0,33.8333,yes,6.04.04.05,Aspadana (Appadana),90.8
6,4,4,5,Axima,87°45',33°50',87.75,33.8333,yes,6.04.04.06,Axima*,100.0
6,4,4,6,Poryospana,89°00',33°50',89.0,33.8333,yes,6.04.04.07,Poryospana (Portospana),100.0
6,4,4,7,Persepolis,90°15',33°20',90.25,33.3333,yes,6.04.04.08,Persopolis*,68.0
6,4,4,8,Niserge,91°00',34°00',91.0,34.0,yes,6.04.04.09,Niserge,72.5
6,4,5,1,Sukta,91°30',34°00',91.5,34.0,yes,6.04.05.01,Sukta (Vata),100.0
6,4,5,2,Arboua,92°15',33°00',92.25,33.0,yes,6.04.05.02,Arbua,100.0
6,4,5,3,Kotamba,93°30',33°40',93.5,33.6667,yes,6.04.05.03,Kotamba,100.0
6,4,5,4,Potikara,87°15',32°15',87.25,32.25,yes,6.04.05.04,Potikara,100.0
6,4,5,5,Ardea,88°00',32°30',88.0,32.5,yes,6.04.05.05,Ardea,100.0
6,4,5,6,Kauphiaka,89°00',32°30',89.0,32.5,yes,6.04.05.06,Kauphiaka,100.0
6,4,6,1,Batthina,90°00',32°20',90.0,32.3333,yes,6.04.06.01,Batthina,100.0
6,4,6,2,Kinna,92°20',32°20',92.3333,32.3333,yes,6.04.06.02,Kinna,100.0
6,4,6,3,Parodana,93°50',32°15',93.8333,32.25,yes,6.04.06.03,Parodana,100.0
6,4,6,4,Taepa or Taispa,87°00',31°45',87.0,31.75,yes,6.04.06.04,Taëpa,100.0
6,4,6,5,Tragonike,87°40',31°40',87.6667,31.6667,yes,6.04.06.05,Tragonike (Tragonie),100.0
6,4,6,6,Maitona,89°10',31°45',89.1667,31.75,yes,6.04.06.06,Maitona,100.0
6,4,6,7,Chorodna,90°00',31°15',90.0,31.25,yes,6.04.06.07,Chorodna (Choroana),100.0
6,4,6,8,Korra,91°20',31°40',91.3333,31.6667,yes,6.04.06.08,Korra (Kora),100.0
6,4,6,9,Gabra,92°15',31°30',92.25,31.5,yes,6.04.06.09,Gabra,100.0
6,4,6,10,Orobatis city,87°00',30°50',87.0,30.8333,yes,6.04.06.10,Orobatis (Obithatis),100.0
6,4,7,1,Taoke,89°00',30°20',89.0,30.3333,yes,6.04.07.01,Taoke*,100.0
6,4,7,2,Parta,90°00',30°20',90.0,30.3333,yes,6.04.07.02,Parta,100.0
6,4,7,3,Mammida,91°00',30°20',91.0,30.3333,yes,6.04.07.03,Mammida,100.0
6,4,7,4,Ouzia,91°40',30°00',91.6667,30.0,yes,6.04.07.04,Uzia,100.0
6,4,7,5,Pasargada (or Pasarracha),93°00',30°30',93.0,30.5,yes,6.04.07.05,Pasarracha (Passaraka),100.0
6,4,7,6,Gabai,93°40',30°10',93.6667,30.1667,yes,6.04.07.06,Gabai,100.0
6,4,7,7,Islands adjacent to Persis: Tabiana,87°00',29°15',87.0,29.25,yes,6.04.08.02,Tabiana (Taxiana),100.0
6,4,7,8,Sophtha,88°00',29°20',88.0,29.3333,yes,6.04.08.03,Sophtha (Sophath),100.0
6,4,7,9,Alexandrou or Arakia,90°00',29°00',90.0,29.0,yes,6.04.08.04,Insel des Alexander bzw. Arakia,100.0
6,5,1,1,"Parthia is bounded on the west by the indicated part of Media, on the north by the Hyrkanian country on a parallel line through Koronos mountain to the limit point at",101°00',39°00',101.0,39.0,yes,6.02.04.06,Koronos-Gebirge (O-Ende),100.0
6,5,1,2,"point mentioned, leading through the Masdoranos mountain until the point at",102°30',33°00',102.5,33.0,yes,6.17.08.05,Zimyra,45.8
6,5,1,3,"on the south by Karmania Deserta, on the line joining the points of Parchoathra mountain up to",101°00',33°00',101.0,33.0,yes,6.05.01.06,Masdoranon-Gebirge (S-Ende),47.0
6,5,2,1,The cities and komai of Parthia are: Ambrodax,94°30',38°20',94.5,38.3333,yes,6.05.02.02,Ambrodax*,100.0
6,5,2,2,Oinounia (or Sinounia),95°00',38°40',95.0,38.6667,yes,6.05.02.03,Oinunia,100.0
6,5,2,3,Karipraka heights,97°15',38°40',97.25,38.6667,yes,6.05.02.04,Karipraka (Kariapakra),100.0
6,5,2,4,Roara,78°30',38°20',78.5,38.3333,yes,6.01.04.07,Korkura,65.3
6,5,2,5,Souphtha,100°00',38°00',100.0,38.0,yes,6.05.02.06,Suphtha,78.7
6,5,2,6,Arakiana,94°15',38°00',94.25,38.0,yes,6.05.02.07,Arakiana,100.0
6,5,2,7,Dordomana,94°15',37°40',94.25,37.6667,yes,6.05.02.08,Dordomana,100.0
6,5,2,8,Hekatompylon palace,96°00',37°50',96.0,37.8333,yes,6.05.02.09,Hekatonpylos*,100.0
6,5,2,9,Sindaga,96°10',37°00',96.1667,37.0,yes,6.05.02.10,Sindaga (Sindata),100.0
6,5,2,10,Parbara,98°50',37°30',98.8333,37.5,yes,6.05.02.11,Parbara,100.0
6,5,3,1,Mysia,100°30',37°30',100.5,37.5,yes,6.05.03.01,Mysia,100.0
6,5,3,2,Charax,94°15',36°40',94.25,36.6667,yes,6.05.03.02,Charax,100.0
6,5,3,3,Apameia,94°15',36°00',94.25,36.0,yes,6.05.03.03,Apameia,100.0
6,5,3,4,Aspa,95°20',33°20',95.3333,33.3333,no,6.05.03.09,Choana,18.0
6,5,3,5,Semina,96°00',36°40',96.0,36.6667,yes,6.05.03.05,Semina,100.0
6,5,3,6,Marriche,98°00',36°40',98.0,36.6667,yes,6.05.03.06,Marriche,100.0
6,5,3,7,Tastache,99°00',36°20',99.0,36.3333,yes,6.05.03.07,Tastache,100.0
6,5,3,8,Armiana,101°20',36°10',101.3333,36.1667,yes,6.05.03.08,Armiana,87.8
6,5,3,9,Choara,95°15',35°30',95.25,35.5,yes,6.05.03.09,Choana,100.0
6,5,4,1,Pasakartia,94°15',35°15',94.25,35.25,yes,6.05.04.01,Pasakartia (Pasakarta),100.0
6,5,4,2,Rouda,95°00',35°00',95.0,35.0,yes,6.05.04.02,Rhuda,100.0
6,5,4,3,Simpsimida,96°30',35°40',96.5,35.6667,yes,6.05.04.03,Simpsimida (Simpsida),100.0
6,5,4,4,Artakana,96°00',34°30',96.0,34.5,yes,6.05.04.04,Artakana*,100.0
6,5,4,5,Appha,98°30',35°20',98.5,35.3333,yes,6.05.04.05,Appha,100.0
6,5,4,6,Ragaia,98°20',34°20',98.3333,34.3333,yes,6.05.04.06,Rhagaia,100.0
6,6,1,1,Parchoathra mountain to the limit point at,94°00',31°00',94.0,31.0,yes,6.06.01.06,"Grenzpunkt (Karmanien, Persis, Wüste Karmanien)",100.0
6,6,1,2,on the north by Parthia on the indicated line through Parchoathra mountain; on the east by a part of Areia along the extention of the line indicated until the limit point at,104°00',28°50',104.0,28.8333,no,6.19.05.02,Xarxiare,0.0
6,7,2,1,"border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne",66°20',28°50',66.3333,28.8333,yes,6.07.02.04,Onne,93.9
6,7,2,2,Modiana or Modouna,66°40',27°45',66.6667,27.75,yes,6.07.02.05,Modiana,100.0
6,7,2,3,Hippos mountains,66°30',27°20',66.5,27.3333,yes,6.07.02.06,Hippos-Berg,100.0
6,7,2,4,Hippos kome,67°00',26°40',67.0,26.6667,yes,6.07.02.07,Hippos,100.0
6,7,3,1,Phoenikon kome,67°20',26°20',67.3333,26.3333,yes,6.07.03.01,Dorf der Phoiniker,100.0
6,7,3,2,Raunathou kome,67°15',25°40',67.25,25.6667,yes,6.07.03.02,Dorf des Rhaunathos,100.0
6,7,3,3,Chersonnesos promontory,67°00',25°40',67.0,25.6667,yes,6.07.03.03,Kap Chersonesos,100.0
6,7,3,4,Iambia kome,68°00',24°00',68.0,24.0,yes,6.07.03.04,Iambia,100.0
6,7,5,1,In the country of the Kinaidokolpitans: Kopar kome,68°30',23°15',68.5,23.25,yes,6.07.05.02,Kopar,100.0
6,7,5,2,Arga kome,69°00',22°40',69.0,22.6667,yes,6.07.05.03,Arga (Agar),100.0
6,7,5,3,Zabram palace,69°20',22°00',69.3333,22.0,yes,6.07.05.04,Zabram (Zambram),100.0
6,7,5,4,Kentos kome,69°20',21°30',69.3333,21.5,yes,6.07.05.05,Kentos (Kantosi),100.0
6,7,5,5,Thebai city,69°40',21°00',69.6667,21.0,yes,6.07.05.06,Thebai,100.0
6,7,5,6,mouth of Baitios river,69°30',20°40',69.5,20.6667,yes,6.07.05.07,Baitios (Baitiros)-Mündung,100.0
6,7,5,7,river sources,76°00',24°30',76.0,24.5,yes,6.07.05.08,Baitios (Baitiros)-Quellen,100.0
6,7,6,1,The Kassanite country Badeo palace,70°00',20°15',70.0,20.25,yes,6.07.06.02,Badeo*,100.0
6,7,6,2,Ambe city,70°40',19°30',70.6667,19.5,yes,6.07.06.03,Ambe (Armbe),100.0
6,7,6,3,Mamala kome,71°45',18°10',71.75,18.1667,yes,6.07.06.04,Mamala,100.0
6,7,6,4,Adedou kome,72°15',17°10',72.25,17.1667,yes,6.07.06.05,Dorf des Adedos,100.0
6,7,7,1,Country of the Elisarans Poudnou city,72°30',16°30',72.5,16.5,yes,6.07.07.02,Stadt des Pudnos*,100.0
6,7,7,2,Ailou kome,73°30',16°30',73.5,16.5,yes,6.07.07.03,Dorf des Ailos,100.0
6,7,7,3,Napegous kome,73°30',15°00',73.5,15.0,yes,6.07.07.04,Dorf des Napeges (Napeguse),100.0
6,7,7,4,Sakatia city,74°15',14°30',74.25,14.5,yes,6.07.07.05,Sakatia,100.0
6,7,7,5,Mouza trading post,74°30',14°00',74.5,14.0,yes,6.07.07.06,Muza*,100.0
6,7,7,6,Sosippou port,74°45',13°00',74.75,13.0,yes,6.07.07.07,Hafen des Sosipos (Sosippos),100.0
6,7,7,7,Pseudokelis,75°00',12°30',75.0,12.5,yes,6.07.07.08,Pseudokelis,100.0
6,7,7,8,Okelis trading post,75°00',12°00',75.0,12.0,yes,6.07.07.09,Okelis*,100.0
6,7,7,9,Palindromos promontory,74°30',11°40',74.5,11.6667,yes,6.07.07.10,Kap Palindromos,100.0
6,7,8,1,narrows: Poseidion promontory,75°00',11°30',75.0,11.5,yes,6.07.08.03,Kap Poseidion,100.0
6,7,8,2,Sanina city,75°30',11°45',75.5,11.75,yes,6.07.08.04,Sanina,90.8
6,7,8,3,Kaboubathra mountain,76°15',11°15',76.25,11.25,yes,6.07.08.05,Kabubathra,100.0
6,7,9,1,Country of the Homerites: Madoke city,77°00',11°45',77.0,11.75,yes,6.07.09.02,Madoke (Makode),100.0
6,7,9,2,Mardache city,78°00',11°00',78.0,11.0,yes,6.07.09.03,Mardache (Marache),50.0
6,7,9,3,Lees kome,78°40',11°30',78.6667,11.5,yes,6.07.09.04,Lees (Leis),100.0
6,7,9,4,Ammonion promontory,79°20',11°10',79.3333,11.1667,yes,6.07.09.05,Kap des Ammonios,93.0
6,7,9,5,Arabias trading post,80°00',11°30',80.0,11.5,yes,6.07.09.06,Arabia* (Arabias* ),100.0
6,7,9,6,Atmanisphe kome,80°40',11°45',80.6667,11.75,yes,6.07.09.07,Agmanisphe (Atmanisphe),100.0
6,7,9,7,Melan mountain,81°30',11°45',81.5,11.75,yes,6.07.09.08,Schwarzer Berg,100.0
6,7,10,1,Country of the Adramitans Ebisma city,82°00',11°45',82.0,11.75,yes,6.07.10.02,Abisama,100.0
6,7,10,2,Megas Aigialos (Big Shore),82°30',11°30',82.5,11.5,yes,6.07.10.03,Grosser Strand,100.0
6,7,10,3,Mada kome,83°00',11°30',83.0,11.5,yes,6.07.10.04,Mada (Ada),100.0
6,7,10,4,Eristhe city,83°30',11°45',83.5,11.75,yes,6.07.10.05,Eristhe (Etisthe),100.0
6,7,10,5,Mikros Aigialos (Small Shore),83°40',11°30',83.6667,11.5,yes,6.07.10.06,Kleiner Strand,100.0
6,7,10,6,Kane trading post and promontory,84°00',11°30',84.0,11.5,yes,6.07.10.07,Kane*,71.3
6,7,10,7,Troulla harbor,84°00',12°40',84.0,12.6667,yes,6.07.10.08,Trulla,100.0
6,7,10,8,Maithath kome,84°20',13°00',84.3333,13.0,yes,6.07.10.09,Maithath (Maphath),100.0
6,7,10,9,Prionoton mountain,84°40',13°00',84.6667,13.0,yes,6.07.10.10,Prionoton,100.0
6,7,10,10,mouth of the Prion river,85°00',13°00',85.0,13.0,yes,6.07.10.11,Prion-Mündung,89.7
6,7,10,11,river sources,82°00',17°30',82.0,17.5,yes,6.07.10.12,Prion-Quellen,100.0
6,7,10,12,Embolon kome,85°30',13°20',85.5,13.3333,yes,6.07.10.13,Embolon,93.9
6,7,10,13,Tretos harbor,86°20',13°45',86.3333,13.75,yes,6.07.10.14,Tretos,100.0
6,7,10,14,Thiallela kome,87°00',14°00',87.0,14.0,yes,6.07.10.15,Thialemath,100.0
6,7,10,15,Moscha harbor,88°30',14°00',88.5,14.0,yes,6.07.10.16,Moscha,100.0
6,7,10,16,Syagros promontory,90°00',14°00',90.0,14.0,yes,6.07.10.17,Kap Syagros,100.0
6,7,11,1,Sachalites Metakon kome,88°00',16°00',88.0,16.0,yes,6.07.11.03,Metakon,100.0
6,7,11,2,Ausara city,87°20',16°45',87.3333,16.75,yes,6.07.11.04,Ausara,100.0
6,7,11,3,Ange kome,87°30',17°30',87.5,17.5,yes,6.07.11.05,Ange,100.0
6,7,11,4,Astoa kome,88°30',18°30',88.5,18.5,yes,6.07.11.06,Astoa,100.0
6,7,11,5,Neogilla naval station,89°00',19°00',89.0,19.0,yes,6.07.11.07,Neogilla,100.0
6,7,11,6,mouth of the Hormanos river,89°30',20°30',89.5,20.5,yes,6.07.13.05,Ormanos-Mündung –> 6.7.11,100.0
6,7,11,7,Didyma mountains,90°15',19°20',90.25,19.3333,yes,6.07.11.09,Didyma-Berge,100.0
6,7,11,8,Kosara or Koseude city,91°00',20°00',91.0,20.0,yes,6.07.11.10,Koseude (Kosara),100.0
6,7,11,9,Oracle of Artemis,91°40',20°00',91.6667,20.0,yes,6.07.11.11,Orakel der Artemis,100.0
6,7,11,10,Abissa city,92°20',20°15',92.3333,20.25,yes,6.07.11.12,Abissa (Abisa),100.0
6,7,11,11,Korodabon promontory,93°00',20°15',93.0,20.25,yes,6.07.11.13,Kap Korodamon,100.0
6,7,12,1,In the narrows of the Persian Gulf Kryptos harbor,92°40',21°30',92.6667,21.5,yes,6.07.12.02,Kryptos,100.0
6,7,12,2,[Coastal mountains of Eudaimon Arabia: Hippos Mountain,76°50',27°30',76.8333,27.5,no,6.07.29.04,Lugana (Zutana),33.6
6,7,12,3,Kaboubathra Mountain,76°15',11°15',76.25,11.25,yes,6.07.08.05,Kabubathra,100.0
6,7,12,4,Melan Mountain,81°30',11°30',81.5,11.5,yes,6.07.09.08,Schwarzer Berg,68.3
6,7,12,5,Prionoton Mountain,84°40',13°00',84.6667,13.0,yes,6.07.10.10,Prionoton,100.0
6,7,12,6,Didyma Mountains,90°15',19°20',90.25,19.3333,yes,6.07.11.09,Didyma-Berge,100.0
6,7,12,7,"the so-called Melana mountains of the Asabans, midpoint on the sea at",93°00',22°20',93.0,22.3333,yes,6.07.12.04,Asabon (Asabo)-Berge (Endpunkt am Meer),60.2
6,7,12,8,Promontory of the Asabans,92°30',23°20',92.5,23.3333,yes,6.07.12.05,Kap Asabon,100.0
6,7,13,1,Coastal rivers: Baitios river,69°30',20°40',69.5,20.6667,yes,6.07.05.07,Baitios (Baitiros)-Mündung,100.0
6,7,13,2,springs of the river,76°00',24°30',76.0,24.5,yes,6.07.05.08,Baitios (Baitiros)-Quellen,100.0
6,7,13,3,Prionos river mouth,85°00',13°30',85.0,13.5,yes,6.07.10.11,Prion-Mündung,100.0
6,7,13,4,springs of the river,82°00',17°30',82.0,17.5,yes,6.07.10.12,Prion-Quellen,100.0
6,7,13,5,Hormanos river,89°40',19°30',89.6667,19.5,yes,6.07.11.08,Ormanos-Mündung,45.4
6,7,13,6,Lar river,86°20',23°30',86.3333,23.5,yes,6.07.13.06,"Lar-Mündung < 6,7,14",71.4
6,7,13,7,Springs of the river,81°00',18°00',81.0,18.0,yes,6.07.13.07,"Lar-Quellen < 6,7,14",100.0
6,7,13,8,Kosara city,91°00',20°00',91.0,20.0,yes,6.07.11.10,Koseude (Kosara),100.0
6,7,14,1,"Of the Persian Gulf; in the widely extended gulfs of the Ichthyophagi, in which are the Makai and then the Nareitai: Regma city",88°00',23°10',88.0,23.1667,yes,6.07.14.06,Rhegama (Rhegma),100.0
6,7,14,2,Sacred promontory of the Sun,87°20',23°30',87.3333,23.5,yes,6.07.14.07,Heiliges Kap des Helios,100.0
6,7,14,3,mouth of the Lar river,86°20',23°30',86.3333,23.5,yes,6.07.14.08,Lar-Mündung,100.0
6,7,14,4,river sources,81°00',18°00',81.0,18.0,yes,6.07.13.07,"Lar-Quellen < 6,7,14",100.0
6,7,14,5,Kanipsa city,86°00',23°10',86.0,23.1667,yes,6.07.14.10,Kapsina (Kranipsa),100.0
6,7,14,6,Kabana (or Kauana) city,85°00',23°00',85.0,23.0,yes,6.07.14.11,Kauana (Kuana),100.0
6,7,15,1,of the Attaians: Sarkoa city,84°15',23°00',84.25,23.0,yes,6.07.15.02,Sarkoe,100.0
6,7,15,2,Karada city,83°40',23°30',83.6667,23.5,yes,6.07.15.03,Karada,100.0
6,7,15,3,Atta kome,82°00',23°15',82.0,23.25,yes,6.07.15.04,Atta (Aitta),100.0
6,7,16,1,of the Gerrhaei: Magindanata city,81°00',23°20',81.0,23.3333,yes,6.07.16.02,Magindanata (Magindana),100.0
6,7,16,2,Gerra city,80°00',23°20',80.0,23.3333,yes,6.07.16.03,Gerra*,100.0
6,7,16,3,Bilbana city,80°00',24°10',80.0,24.1667,yes,6.07.16.04,Bilbana (Olbiana),100.0
6,7,17,1,of the Thaimi Eithar city,80°00',25°00',80.0,25.0,yes,6.07.17.02,Ithar,100.0
6,7,17,2,Magon gulf,80°00',25°20',80.0,25.3333,yes,6.07.17.03,Golf der Mager,100.0
6,7,17,3,Istriana city,80°00',25°40',80.0,25.6667,yes,6.07.17.04,Istriana,100.0
6,7,18,1,of the Leanitai: Mallaba city,80°10',26°10',80.1667,26.1667,yes,6.07.18.02,Mallada,100.0
6,7,18,2,Chersonesos promontory,80°20',26°30',80.3333,26.5,yes,6.07.18.03,Kap Chersonesos,100.0
6,7,18,3,Leanites gulf,79°15',27°00',79.25,27.0,yes,6.07.18.04,Golf Laianites,77.7
6,7,18,4,Itamos harbor,79°40',27°30',79.6667,27.5,yes,6.07.18.05,Itamos,100.0
6,7,18,5,Adaroupolis,79°15',27°40',79.25,27.6667,yes,6.07.18.06,Stadt des Adaros,100.0
6,7,19,1,of the Aboukaians: Hieros gulf,78°15',28°15',78.25,28.25,no,6.07.19.02,Heiliger Golf,40.8
6,7,19,2,Koromanis city,79°00',28°45',79.0,28.75,yes,6.07.19.03,Koromanis,100.0
6,7,19,3,which the limit point of Desert Arabia and the Maisanites gulf at,79°00',30°10',79.0,30.1667,yes,6.07.19.05,Maisanitischer Golf (Mesanitischer Golf),100.0
6,7,20,1,"The named mountains of this land are those already mentioned, including in addition of the interior, and also the so-called Zames, midpoint",76°00',25°00',76.0,25.0,yes,6.07.20.01,Zames (Mitte),100.0
6,7,20,2,the Maritha,80°00',21°10',80.0,21.1667,yes,6.07.20.02,Mareitha-Berge,45.4
6,7,20,3,Klimax,76°30',16°00',76.5,16.0,yes,6.07.20.03,Klimax,100.0
